name,attributes_cyl_path,agency_maint,inc_crc,fmel_upd_d,length_m,longitude,latitude
kml_3229,Jurong Lake District - Taman Jurong,Land Transport Authority,5B7AF97C5FFC1ABB,2022-11-30 14:41:12,18.84503896758777,103.72316482023825,1.3400416117798184
kml_3230,Punggol,Land Transport Authority,F82F1DA78BD4F8C8,2022-11-30 14:41:13,37.60424229911492,103.91853880400666,1.3975468945713079
kml_3231,Punggol,Land Transport Authority,18F302C61588BCEE,2022-11-30 14:41:13,78.55244115972368,103.91823524362725,1.397119916058224
kml_3232,Punggol,Land Transport Authority,1201CF6DB7C4B7AF,2022-11-30 14:41:13,14.966607555152603,103.91800814205365,1.3968247707538712
kml_3233,Punggol,Land Transport Authority,61178774553D1325,2022-11-30 14:41:13,174.55313670603394,103.91755759866244,1.3961233507575408
kml_3234,Punggol,Land Transport Authority,7997744CCCB5FB8F,2022-11-30 14:41:13,10.351961703234487,103.91715096694878,1.3954098056237938
kml_3235,Punggol,LTA (Others),506D9EF9C281CBE2,2022-11-30 14:41:13,11.280385090701516,103.9142340451765,1.39967565684419
kml_3236,Punggol,Land Transport Authority,323F610F9ADAA5DC,2022-11-30 14:41:13,71.95434526692442,103.91467344036401,1.4002622673643486
kml_3237,Punggol,Land Transport Authority,2999E1FCFE662769,2022-11-30 14:41:13,34.801572414390314,103.914357731564,1.3998427607681498
kml_3238,Punggol,LTA (Others),CCE694DF79A2AC3A,2022-11-30 14:41:13,5.325674188745892,103.91446509854899,1.3999885145994648
kml_3239,Punggol,Land Transport Authority,5DC8B8C8950689AC,2022-11-30 14:41:13,77.57834187360493,103.91399741349964,1.3993558515619131
kml_3240,Punggol,Land Transport Authority,B593F2E7E248F8BE,2022-11-30 14:41:13,123.68545180002035,103.91351897500073,1.3986612753448204
kml_3241,Sengkang,Land Transport Authority,8BC7B5A15B7E6A68,2022-11-30 14:41:13,28.399086418462986,103.882023372926,1.3955833947979248
kml_3242,Sengkang,Land Transport Authority,C1C86113F9643A18,2022-11-30 14:41:13,329.37049964966513,103.88360669569714,1.395304353142991
kml_3243,Sengkang,Land Transport Authority,00483623DE09D009,2022-11-30 14:41:13,27.0436624949948,103.8851786047655,1.39502801461099
kml_3244,Toa Payoh,Land Transport Authority,35AD0193D728AEB5,2022-11-30 14:41:13,18.657801497677568,103.870525289321,1.33910043429431
kml_3245,Toa Payoh,LTA (Others),CB9FB7AC06885361,2022-11-30 14:41:13,6.234356479778185,103.8705433717965,1.33921148860082
kml_3246,Toa Payoh,Land Transport Authority,522FDB5033FE0328,2022-11-30 14:41:13,21.68856986745383,103.87055216788801,1.33933714988925
kml_3247,Toa Payoh,LTA (Others),09A151B82FCACE38,2022-11-30 14:41:13,10.348766065024098,103.8705523511305,1.3394818536043949
kml_3248,Toa Payoh,Land Transport Authority,B73C3570AC7189CC,2022-11-30 14:41:13,14.225636198292591,103.87055525065401,1.339592580762405
kml_3249,Toa Payoh,Land Transport Authority,6D2A060BC4A20367,2022-11-30 14:41:13,13.528930916715924,103.87034662102101,1.3377307246609347
kml_3250,Toa Payoh,Land Transport Authority,6868669BF567E23E,2022-11-30 14:41:13,100.45342541100372,103.8698684335335,1.337777048518825
kml_3251,Toa Payoh,Land Transport Authority,A7F22F8B75AFAD8A,2022-11-30 14:41:13,13.884881560991044,103.869358901578,1.3378425230752349
kml_3252,Toa Payoh,Land Transport Authority,77D0B4EA6400F046,2022-11-30 14:41:13,19.074603560543146,103.86923715912069,1.337859817797946
kml_3253,Toa Payoh,Land Transport Authority,B12A78903AF8ADC0,2022-11-30 14:41:13,97.62050881414196,103.86873675329961,1.3380053747764242
kml_3254,Toa Payoh,Land Transport Authority,24A9093952254560,2022-11-30 14:41:13,34.00707397229827,103.87397019152253,1.3377924661802634
kml_3255,Toa Payoh,Land Transport Authority,43E6F5696C50D639,2022-11-30 14:41:13,22.49328883021074,103.87371769311434,1.3377895263278319
kml_3256,Toa Payoh,LTA (Others),ECE71BB0155B6F6B,2022-11-30 14:41:13,105.28440602521775,103.87314793150563,1.3377568548532188
kml_3257,Toa Payoh,Land Transport Authority,BF1FF9F6435130B2,2022-11-30 14:41:13,13.951494779226216,103.87263617279245,1.3378263552125897
kml_3258,Woodlands,Land Transport Authority,32D063BDEACAD521,2022-11-30 14:41:13,28.494305855366157,103.77123994756784,1.4370841702390644
kml_3259,Woodlands,Land Transport Authority,B6A7C696EBAB02E4,2022-11-30 14:41:13,121.82224401944407,103.7717188411115,1.4364688619977732
kml_3260,Woodlands,Land Transport Authority,2D51B9452A69DFDA,2022-11-30 14:41:13,12.160593458592846,103.7713621531865,1.436950945725425
kml_3261,Jurong Lake District - Taman Jurong,Land Transport Authority,B45287FB5447A466,2022-11-30 14:41:13,2.665974407054537,103.720568149822,1.3384231695962852
kml_3262,Jurong Lake District - Taman Jurong,Land Transport Authority,B3EA8D3E28CA5E1F,2022-11-30 14:41:13,14.528174468972512,103.72062635050834,1.3383720539817205
kml_3263,Pasir Ris,Land Transport Authority,C1DB5C45732629A9,2022-02-16 13:57:18,76.65526266405504,103.95649791911636,1.372211190686631
kml_3264,Pasir Ris,Land Transport Authority,3529D664B0C92D1E,2022-02-16 13:57:18,52.62528202241248,103.94239352899822,1.374207282570301
kml_3265,Tampines,Land Transport Authority,88E66677F6AD4421,2022-02-16 13:57:18,58.81357146864003,103.93657095796208,1.348697109829374
kml_3266,Pasir Ris,Land Transport Authority,897ED98CE6FA9EEC,2022-02-16 13:57:18,30.462214044040095,103.9598460680091,1.3641755311709771
kml_3267,Tampines,Land Transport Authority,919BC793021398E4,2022-02-16 13:57:18,61.69164582471197,103.94614193611633,1.357208244772672
kml_3268,Pasir Ris,Land Transport Authority,D8358553BFCA7B88,2022-02-16 13:57:18,33.683944217512966,103.96065492767129,1.363859277695702
kml_3269,Jurong Lake District - Taman Jurong,LTA (Others),4933836533BFF6A7,2022-02-16 13:57:18,1.1973734943182712,103.723710569833,1.346713204558755
kml_3270,Jurong Lake District - Taman Jurong,Land Transport Authority,23BE8ACB8B25AAFC,2022-02-16 13:57:18,28.71840324634939,103.72383518906867,1.3466641007052567
kml_3271,Jurong Lake District - Taman Jurong,LTA (Others),40F567D462EF6915,2022-02-16 13:57:18,1.9339116933404934,103.72396559581532,1.3466269944203113
kml_3272,Jurong Lake District - Taman Jurong,Land Transport Authority,08DB879D86B2314F,2022-02-16 13:57:18,16.044608862336858,103.7240456250931,1.3466169801273715
kml_3273,Jurong Lake District - Taman Jurong,Land Transport Authority,44507D525EAD5B05,2022-02-16 13:57:18,36.69431321295428,103.7248361266875,1.346608287646035
kml_3274,Jurong Lake District - Taman Jurong,LTA (Others),06D0550BFFA4F137,2022-02-16 13:57:18,1.4353069678448618,103.725007424638,1.346607497669815
kml_3275,Jurong Lake District - Taman Jurong,Land Transport Authority,3D27E7CD82DE3A5E,2022-02-16 13:57:18,35.798948271304646,103.72517453449163,1.346612944063313
kml_3276,Jurong Lake District - Taman Jurong,LTA (Others),933BD9BB529F3D23,2022-02-16 13:57:18,27.729064048921128,103.72545473740736,1.3466581247415175
kml_3277,Jurong Lake District - Taman Jurong,Land Transport Authority,8C9E4D81030B7C26,2022-02-16 13:57:18,40.07799746558225,103.72572008635194,1.346799473644926
kml_3278,Jurong Lake District - Taman Jurong,LTA (Others),54839A9CAC9B39EC,2022-02-16 13:57:18,2.154491227575309,103.725850331625,1.346935052487175
kml_3279,Pasir Ris,Land Transport Authority,E688FF7090E007B9,2022-02-16 13:57:18,29.306047967283575,103.9440156282735,1.377701506956095
kml_3280,Jurong Lake District - Taman Jurong,Land Transport Authority,90267A0DB350441F,2022-02-16 13:57:18,81.3115099409266,103.72582698803217,1.3479074022748694
kml_3281,Jurong Lake District - Taman Jurong,Land Transport Authority,DE9BAE34CA52D399,2022-02-16 13:57:18,57.25577338870562,103.72548212844448,1.3486924571770622
kml_3282,Jurong Lake District - Taman Jurong,Land Transport Authority,A3174D431610AA09,2022-02-16 13:57:18,14.249531290378528,103.72562879505901,1.34831844965748
kml_3283,Jurong Lake District - Taman Jurong,LTA (Others),6B09079613E20B4E,2022-02-16 13:57:18,3.1554376612916384,103.725660291389,1.348247421949795
kml_3284,Jurong Lake District - Taman Jurong,LTA (Others),A97D6614E3C7F04A,2022-02-16 13:57:18,9.188450711826016,103.72557914546499,1.34841191198981
kml_3285,Yishun,LTA (Others),04701B29E272868C,2022-02-16 13:57:18,9.923852098621452,103.8410542146805,1.422033884866985
kml_3286,Yishun,LTA (Others),8DE61F5A632AB533,2022-02-16 13:57:18,2.4167891794489553,103.84095694652851,1.422228651709665
kml_3287,Yishun,LTA (Others),B711632E858C2A00,2022-02-16 13:57:18,2.7511053862778345,103.84078528734,1.42260355903064
kml_3288,Yishun,LTA (Others),B669A06C9B0B33C5,2022-02-16 13:57:18,1.9411797122935108,103.8406406378375,1.4229485232163799
kml_3289,Yishun,LTA (Others),DBE71C400E9DD671,2022-02-16 13:57:18,11.122411116994488,103.84055307931851,1.4232832769449
kml_3290,Yishun,LTA (Others),BAEF634BD9AA59FD,2022-02-16 13:57:18,1.763665509727835,103.84024097247851,1.423804459637405
kml_3291,Yishun,Land Transport Authority,35912C597553F441,2022-02-16 13:57:18,17.232930142263132,103.83626097447151,1.434608158975125
kml_3292,Yishun,Land Transport Authority,97F7CE117F632B9E,2022-02-16 13:57:18,57.88122491053011,103.8389355901229,1.4310772932297677
kml_3293,Sembawang,LTA (Others),656ECF2BD2CB8769,2022-02-16 13:57:18,2.9207418272248797,103.8199577796315,1.4469322434884848
kml_3294,Yishun,LTA (Others),7786D0A42AD9923C,2022-02-16 13:57:18,1.9739681091624328,103.83001296035201,1.4305308835333852
kml_3295,Yishun,LTA (Others),BA1FC46BB3CA3A79,2022-02-16 13:57:18,7.205459101288893,103.8378056007115,1.4268146118393301
kml_3296,Yishun,LTA (Others),879D04F3286D9BBA,2022-02-16 13:57:18,2.235663864655645,103.837773496139,1.426749207404375
kml_3297,Yishun,LTA (Others),DDF3526E46784741,2022-02-16 13:57:18,2.2519674195004877,103.84140208398551,1.4205776909664452
kml_3298,Changi-Simei,Town Council (Others),FA7D8652E644EDBC,2022-02-16 13:57:18,5.854456256315783,103.9527296577365,1.3443097785668399
kml_3299,Woodlands,Town Council,C79E2E0D8E5D90FF,2022-02-16 13:57:18,183.13925646317455,103.799315492614,1.4405219557459004
kml_3300,Woodlands,Town Council,09D6229A04B9D1C6,2022-02-16 13:57:18,83.24153392639803,103.80044014957889,1.4450284621506144
kml_3301,Changi-Simei,Town Council (Others),6CA89524E6CCFC7E,2022-02-16 13:57:18,5.728412340308712,103.953615737305,1.345039722176025
kml_3302,Woodlands,Town Council (Others),39D45F9606EC78F4,2022-02-16 13:57:18,20.35590644772357,103.80324246593501,1.4422585041106801
kml_3303,Woodlands,Town Council,3DCE45B161733CA4,2022-02-16 13:57:18,98.16708553846415,103.8027533698977,1.4420504721586875
kml_3304,Woodlands,Town Council,DE9EE51E047C3F47,2022-02-16 13:57:18,73.07815168142321,103.79941480182845,1.446024570183357
kml_3305,Changi-Simei,Town Council (Others),7BD026B1FAF698EB,2022-02-16 13:57:18,5.610152300318564,103.95244700687348,1.34405638148999
kml_3306,Woodlands,Town Council (Others),D5F549C3A03ECEAD,2022-02-16 13:57:18,11.378023995616825,103.8021525810215,1.440456137016195
kml_3307,Changi-Simei,Town Council (Others),1E6396E53409264F,2022-02-16 13:57:18,9.1882445916286,103.95622831495201,1.3466148480155749
kml_3308,Changi-Simei,Town Council (Others),5CA179FF7EB81A80,2022-02-16 13:57:18,7.113696962797584,103.9515568528355,1.343303659856095
kml_3309,Woodlands,Town Council (Others),833CD53E84D03733,2022-02-16 13:57:18,27.739431799341936,103.7990062544488,1.446187107922796
kml_3310,Bukit Panjang,Town Council (Others),786FAD000F8693AB,2022-02-16 13:57:18,12.846863770813723,103.767321302897,1.3769502882723552
kml_3311,Woodlands,Town Council,9B9C6B46C6417511,2022-02-16 13:57:18,85.47112110573916,103.80004299827131,1.445672611516791
kml_3312,Woodlands,Town Council (Others),2708DA1411ACB0B9,2022-02-16 13:57:18,59.35390592032598,103.80178663172721,1.441607504243946
kml_3313,Bukit Panjang,Town Council (Others),EB5F65CBFC31B54F,2022-02-16 13:57:18,9.143547691050397,103.77049058332251,1.3749885934674149
kml_3314,Woodlands,Town Council (Others),9AB408B0A6E23F4D,2022-02-16 13:57:18,0.834046227111614,103.797281070886,1.447413238840735
kml_3315,Bukit Panjang,Town Council (Others),753A568D357937F9,2022-02-16 13:57:18,11.954175736102291,103.76902368695552,1.375896027484115
kml_3316,Pasir Ris,LTA (Others),33A70872196ECB38,2022-02-16 13:57:18,7.468447289566538,103.9597115016515,1.364280769083585
kml_3317,Pasir Ris,LTA (Others),9A341A716953B7DD,2022-02-16 13:57:18,1.6335736880725427,103.95995994187601,1.364086492175875
kml_3318,Pasir Ris,LTA (Others),D896B580961D0075,2022-02-16 13:57:18,1.4737331182709978,103.96032447705551,1.3638374888468299
kml_3319,Pasir Ris,LTA (Others),0F886A5085AF14F4,2022-02-16 13:57:18,1.5585804848088745,103.9605036990355,1.36381776920493
kml_3320,Pasir Ris,LTA (Others),58476876CF12C6CC,2022-02-16 13:57:18,1.5040187686749746,103.9607925136315,1.3639333810458352
kml_3321,Tampines,Land Transport Authority,D2BD59C85A26DE37,2022-02-16 13:57:18,8.653151187616297,103.95519274807778,1.360683520277805
kml_3322,Pasir Ris,Land Transport Authority,3C1E7118CABBA196,2022-02-16 13:57:18,27.385347326108878,103.95907907084087,1.3647648627467375
kml_3323,Pasir Ris,Land Transport Authority,947F5F63E31C29DB,2022-02-16 13:57:18,51.63756976073504,103.93448244639784,1.380557440985772
kml_3324,Tampines,Land Transport Authority,6A9A12D6C1472CF2,2022-02-16 13:57:18,13.952690959246706,103.943743318527,1.351583972995015
kml_3325,Tampines,Land Transport Authority,3A8E7F71926EBEB3,2022-02-16 13:57:18,65.47909963102059,103.95196100035486,1.3615880476739857
kml_3326,Pasir Ris,Land Transport Authority,D1D1443876488A07,2022-02-16 13:57:18,3.228725195983085,103.95811859429614,1.3654558413055295
kml_3327,Pasir Ris,Land Transport Authority,B9DFDDA4151DC508,2022-02-16 13:57:18,85.92157606920868,103.95689452878862,1.3711137610395077
kml_3328,Tampines,Land Transport Authority,92A52017224941CD,2022-02-16 13:57:18,50.882522368970434,103.9419305829785,1.34789716614211
kml_3329,Pasir Ris,Land Transport Authority,32E557371060EAA3,2022-02-16 13:57:18,21.137649525151076,103.941359809204,1.3748805282950303
kml_3330,Tampines,Land Transport Authority,349642B669C7CB9E,2022-02-16 13:57:18,15.893331586683301,103.95150004291405,1.361132903385237
kml_3331,Pasir Ris,Land Transport Authority,71E525DF8B6ABC1B,2022-02-16 13:57:18,58.67389503911595,103.94117417562751,1.3771788495604351
kml_3332,Tampines,Land Transport Authority,20CBE8616CF7D577,2022-02-16 13:57:18,35.07291826491042,103.95530582422488,1.3534242246008434
kml_3333,Pasir Ris,Land Transport Authority,887BCF05990E5C58,2022-02-16 13:57:18,56.343252553940445,103.944354949439,1.3734310522768451
kml_3334,Tampines,Land Transport Authority,22D141600B1D453A,2022-02-16 13:57:18,14.874727549852455,103.9414104520855,1.350005741652025
kml_3335,Pasir Ris,Land Transport Authority,1E4D82CACDBBC680,2022-02-16 13:57:18,21.261790516359408,103.95463968826412,1.3694254421291203
kml_3336,Jurong Lake District - Taman Jurong,LTA (Others),01D24AE09AFF48C4,2022-02-16 13:57:18,60.46033427091669,103.73431903430382,1.3443957506991377
kml_3337,Jurong Lake District - Taman Jurong,Land Transport Authority,79CAE21F94DF240A,2022-02-16 13:57:18,32.37235997865557,103.73818245765129,1.3422574399303895
kml_3338,Jurong Lake District - Taman Jurong,Land Transport Authority,A94FD1B0E59926F8,2022-02-16 13:57:18,26.57656928299774,103.7379403592565,1.342396652140835
kml_3339,Jurong Lake District - Taman Jurong,Land Transport Authority,AA7AD5242FC18442,2022-02-16 13:57:18,6.083637568739038,103.7395531574405,1.343510813598805
kml_3340,Jurong Lake District - Taman Jurong,Land Transport Authority,F950F231A094B5D1,2022-02-16 13:57:18,17.72976313414278,103.741515374913,1.3434337942243557
kml_3341,Jurong Lake District - Taman Jurong,LTA (Others),15A686DAEA827ACB,2022-02-16 13:57:18,1.5054642535475946,103.741442142669,1.3434794998965198
kml_3342,Jurong Lake District - Taman Jurong,LTA (Others),3E883B771BCEB8CC,2022-02-16 13:57:18,47.9524244953966,103.74168763354199,1.3431584103089298
kml_3343,Jurong Lake District - Taman Jurong,Land Transport Authority,082271FA2894CDB4,2022-02-16 13:57:18,52.396984834206236,103.74152043897364,1.3422575815881868
kml_3344,Jurong Lake District - Taman Jurong,Land Transport Authority,7D0D37425100A818,2022-02-16 13:57:18,30.091651539918104,103.74168333316558,1.3426075834644786
kml_3345,Jurong Lake District - Taman Jurong,LTA (Others),D7450E6E92F5BE63,2022-02-16 13:57:18,1.841783719490095,103.7416247718325,1.342476519491995
kml_3346,Jurong Lake District - Taman Jurong,Land Transport Authority,D0539639987E4E82,2022-02-16 13:57:18,39.49244248132021,103.74146567559393,1.3417267161373785
kml_3347,Jurong Lake District - Taman Jurong,Land Transport Authority,F05A87941BED29BC,2022-02-16 13:57:18,2.6909246677421854,103.74151546628748,1.34153335258828
kml_3348,Jurong Lake District - Taman Jurong,Land Transport Authority,BAD6C63DD572B5A7,2022-02-16 13:57:18,70.67286722301678,103.74007224504305,1.3414822956953683
kml_3349,Jurong Lake District - Taman Jurong,LTA (Others),7A1427EF19CC8B14,2022-02-16 13:57:18,54.36260088446889,103.7406335006414,1.341480738572752
kml_3350,Jurong Lake District - Taman Jurong,LTA (Others),A6ED2E0F94389A53,2022-02-16 13:57:18,38.93659805454054,103.74132479768052,1.34151679326542
kml_3351,Jurong Lake District - Taman Jurong,Land Transport Authority,8B52869B699C82C5,2022-02-16 13:57:18,13.97585538214906,103.73853412484102,1.3420425674726226
kml_3352,Jurong Lake District - Taman Jurong,LTA (Others),D50EAC164FFA0145,2022-02-16 13:57:18,1.8889319189876925,103.741501252327,1.3415483115775602
kml_3353,Toa Payoh,Land Transport Authority,C74B5EAE2427B244,2022-11-30 14:41:13,14.14004703771701,103.87217034904641,1.3379006158296423
kml_3354,Toa Payoh,Land Transport Authority,52A9DC44B10A52A1,2022-11-30 14:41:13,130.67957809117044,103.87153081947365,1.337905172731962
kml_3355,Toa Payoh,Land Transport Authority,82FF2523BCED0CD3,2022-11-30 14:41:13,11.762607677375092,103.87090308607941,1.3379603156729813
kml_3356,Toa Payoh,Land Transport Authority,E9DAC77D44C11053,2022-11-30 14:41:13,5.616289662440878,103.875422984705,1.3380349238499567
kml_3357,Toa Payoh,LTA (Others),71B4709F5D8F8A01,2022-11-30 14:41:13,5.9999764238573325,103.874148897874,1.33780972453305
kml_3358,Toa Payoh,Land Transport Authority,9D347A11DB1E61A8,2022-11-30 14:41:13,139.47404126526615,103.87479437572681,1.3379094967745924
kml_3359,Changi-Simei,Land Transport Authority,BD9C6E0622EE298B,2022-02-16 13:57:18,6.691265043052107,103.957654470845,1.3419186232937101
kml_3360,Changi-Simei,Land Transport Authority,B2E24FC3BBD8E2ED,2022-02-16 13:57:18,22.1984968409514,103.95599868708656,1.344458393457414
kml_3361,Yishun,Land Transport Authority,79623A498BC93F92,2022-02-16 13:57:18,13.788592421047298,103.8400342009005,1.429402371144315
kml_3362,Yishun,Land Transport Authority,9A93170D86E2E15D,2022-02-16 13:57:18,30.542192061601632,103.8402077590655,1.4292063524817449
kml_3363,Yishun,Land Transport Authority,B4FE727B815258CD,2022-02-16 13:57:18,17.464665260800274,103.84038511650434,1.428998631353143
kml_3364,Yishun,Land Transport Authority,988030A87B45EF60,2022-02-16 13:57:18,30.966478921580304,103.84060795350106,1.4287124747894482
kml_3365,Yishun,Land Transport Authority,D2EF44C36023233A,2022-02-16 13:57:18,19.30806081195421,103.84074335869889,1.428502237815433
kml_3366,Yishun,Land Transport Authority,386DBFCD574B3294,2022-02-16 13:57:18,15.090932165182105,103.84078926149621,1.4283225692353216
kml_3367,Yishun,Land Transport Authority,A797416433F05E57,2022-02-16 13:57:18,20.05464341833802,103.84084510002994,1.4281563530013175
kml_3368,Yishun,Land Transport Authority,217F27D0FD0A07C2,2022-02-16 13:57:18,44.04751372670013,103.84102823993983,1.4326206042282437
kml_3369,Yishun,Land Transport Authority,17F914570D0D98BC,2022-02-16 13:57:18,21.930259494320676,103.841261322687,1.43241269904437
kml_3370,Yishun,LTA (Others),FDAA70A622B725B5,2022-02-16 13:57:18,3.496693103539997,103.8312554782745,1.4306125893008
kml_3371,Yishun,LTA (Others),93C43333FED7E601,2022-02-16 13:57:18,1.6053274418139525,103.83063021798901,1.4348743184885602
kml_3372,Yishun,LTA (Others),A1574916E6C05924,2022-02-16 13:57:18,5.109821167402214,103.83839296056799,1.43036098429054
kml_3373,Yishun,Land Transport Authority,5A11387F188CCA92,2022-02-16 13:57:18,17.234618727504326,103.82987076506448,1.434388932617021
kml_3374,Yishun,Land Transport Authority,C47D6957BC7D4E6E,2022-02-16 13:57:18,69.93362757550089,103.83375794939549,1.428599132654875
kml_3375,Yishun,LTA (Others),B359BADEA4B3E7A3,2022-02-16 13:57:18,16.7759723054086,103.836814040113,1.42964359069888
kml_3376,Yishun,Land Transport Authority,134DDFACC923730E,2022-02-16 13:57:18,36.06030438203884,103.841468866747,1.432229930909445
kml_3377,Yishun,Land Transport Authority,DA4320D2FE2B5B4B,2022-02-16 13:57:18,23.285305687098777,103.8416874796255,1.43203706685369
kml_3378,Yishun,Land Transport Authority,1CB8F2D17442F0A1,2022-02-16 13:57:18,25.436985400544806,103.84186180954221,1.4318639241370592
kml_3379,Yishun,Land Transport Authority,2890770CB9BEBCF8,2022-02-16 13:57:18,36.74427862168265,103.84210820878046,1.431658417083566
kml_3380,Yishun,Land Transport Authority,A9B1BF326B013F83,2022-02-16 13:57:18,35.951706307637494,103.842398317157,1.431405906831805
kml_3381,Yishun,Land Transport Authority,9F5F0EADAE9E4110,2022-02-16 13:57:18,27.297944796280575,103.84267125031005,1.4312029996131783
kml_3382,Yishun,Land Transport Authority,AFFE5F62969FABC6,2022-02-16 13:57:18,4.90358302918538,103.84354608771949,1.431064314278565
kml_3383,Yishun,Land Transport Authority,EFEC4C4D6344026D,2022-02-16 13:57:18,28.215291643895817,103.84338493797343,1.431057709823881
kml_3384,Yishun,Land Transport Authority,9E50266969490EF8,2022-02-16 13:57:18,26.779960853070655,103.84312464928168,1.4310632804180583
kml_3385,Yishun,Land Transport Authority,93999C56D6641C76,2022-02-16 13:57:18,23.119070182675472,103.84289126864202,1.4311084955717066
kml_3386,Yishun,Land Transport Authority,570A8B7054FB62B6,2022-02-16 13:57:18,60.3368794370428,103.8460430068199,1.4291636309472684
kml_3387,Jurong Lake District - Taman Jurong,Land Transport Authority,4EE6781F13376437,2022-11-30 14:41:12,94.26101725439402,103.7215710587475,1.3454707909449515
kml_3388,Jurong Lake District - Taman Jurong,Land Transport Authority,25B06CEFEB690EB5,2022-11-30 14:41:12,19.17736899709018,103.73882508406334,1.3220635466406496
kml_3389,Jurong Lake District - Taman Jurong,LTA (Others),A8FF0649DEFC34A1,2022-11-30 14:41:12,1.3914214623817434,103.73927929181232,1.322305891379707
kml_3390,Jurong Lake District - Taman Jurong,Land Transport Authority,530DF4419A74EB3D,2022-11-30 14:41:12,56.71515432219826,103.7215011614449,1.3318221077891306
kml_3391,Jurong Lake District - Taman Jurong,Land Transport Authority,DD1A43D99C8DC824,2022-11-30 14:41:12,12.37756836206431,103.73921822428748,1.322296254660716
kml_3392,Jurong Lake District - Taman Jurong,LTA (Others),B3D0961F9F9973A4,2022-11-30 14:41:12,0.8230644335459345,103.73916032081985,1.3222835716908274
kml_3393,Bukit Panjang,Land Transport Authority,AB2544A77687853F,2022-11-30 14:41:13,157.64473353136336,103.77379345218228,1.372884212429636
kml_3394,Bukit Panjang,LTA (Others),B5555EB947ECF48D,2022-11-30 14:41:13,14.459543690869985,103.7732102211755,1.373376418057245
kml_3395,Bukit Panjang,Land Transport Authority,52557D03877AC4C9,2022-11-30 14:41:13,148.34905873581906,103.77488984571268,1.370874931660933
kml_3396,Bukit Panjang,Land Transport Authority,6C6C30E24674761D,2022-11-30 14:41:13,67.28475525590083,103.77448943298413,1.3717595666614109
kml_3397,Bukit Panjang,Land Transport Authority,5AC4F070FFD6A8FA,2022-11-30 14:41:13,35.54264197901789,103.77427194754304,1.3721697902776995
kml_3398,Bukit Panjang,Land Transport Authority,0D472B4377A98AE8,2022-11-30 14:41:13,1.742863111292394,103.77506182543351,1.370186179812235
kml_3399,Jurong Lake District - Taman Jurong,Land Transport Authority,A96283CFCBD9D410,2022-11-30 14:41:12,33.64854007729688,103.73902003248722,1.3222194545816988
kml_3400,Jurong Lake District - Taman Jurong,LTA (Others),30563ECAC5FE4349,2022-11-30 14:41:12,1.6200831752024716,103.73888827424491,1.3221326099978044
kml_3401,Jurong Lake District - Taman Jurong,Land Transport Authority,D373009C98A50861,2022-11-30 14:41:12,16.658488345444745,103.7387302157059,1.3219154909033162
kml_3402,Jurong Lake District - Taman Jurong,LTA (Others),6DCEB782A7D8AE96,2022-11-30 14:41:12,1.6692684368619575,103.73876824051534,1.3219888780230336
kml_3403,Pasir Ris,Town Council,B7634218A1985B4C,2022-11-30 14:41:12,23.819123950351496,103.95627383243225,1.3663324680614504
kml_3404,Pasir Ris,Town Council,EF9BFB0CF9F3FD7A,2022-11-30 14:41:12,112.01120534901891,103.93661423214752,1.3785275958634102
kml_3405,Pasir Ris,LTA (Others),7EFCAB9F831A1E89,2022-02-16 13:57:18,1.483022140990888,103.961301741603,1.364441320005675
kml_3406,Yishun,Land Transport Authority,D9EFFCBD3A62174F,2022-02-16 13:57:18,94.66157139635084,103.83164459269815,1.4205767366358948
kml_3407,Yishun,Land Transport Authority,E2690F46DCF94DA8,2022-02-16 13:57:18,28.01928065082866,103.83931475196931,1.4341448982725888
kml_3408,Yishun,Land Transport Authority,8C79BAE14B6D8031,2022-02-16 13:57:18,32.22054427843519,103.83981009216384,1.429647060982082
kml_3409,Yishun,Land Transport Authority,E075E5E06D3F4018,2022-02-16 13:57:18,6.358078927448438,103.83994762299595,1.4295147172503824
kml_3410,Tampines,Land Transport Authority,D0630C0C4E893616,2022-02-16 13:57:18,21.704290998790775,103.95503456912714,1.3608461520484094
kml_3411,Jurong Lake District - Taman Jurong,Land Transport Authority,2F71F6913105FD76,2022-02-16 13:57:18,52.0646392322734,103.73442081831145,1.340966461636489
kml_3412,Jurong Lake District - Taman Jurong,Land Transport Authority,E6C370115897C1A5,2022-02-16 13:57:18,144.760409847482,103.73414999930749,1.340147712200259
kml_3413,Jurong Lake District - Taman Jurong,LTA (Others),9B4D6BE2FD71F921,2022-02-16 13:57:18,18.047478017995083,103.73394320178365,1.3394649398863012
kml_3414,Jurong Lake District - Taman Jurong,Land Transport Authority,B610740812B192D0,2022-02-16 13:57:18,19.810001057411707,103.7203813054255,1.349245595395995
kml_3415,Jurong Lake District - Taman Jurong,LTA (Others),1418F5C0324E3F09,2022-02-16 13:57:18,6.4329436699024605,103.72340426310501,1.347037355899905
kml_3416,Jurong Lake District - Taman Jurong,Land Transport Authority,B6EED5D2EC50D2E8,2022-02-16 13:57:18,46.45385442955816,103.72354786387356,1.3468506742891764
kml_3417,Sembawang,Town Council,7D787AB360F55023,2022-02-16 13:57:18,63.579572150609984,103.817199189588,1.450538533229905
kml_3418,Sembawang,Town Council,8758BF3582FA3931,2022-02-16 13:57:18,231.06053658903764,103.81726872869798,1.4443932682369585
kml_3419,Sembawang,Town Council,F46D89EA15E29BD4,2022-02-16 13:57:18,18.69733389502499,103.81832579771996,1.4440623485624777
