Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"7,000,000","2,994.54","2,338",Aug-21,HILLCREST ROAD,Resale,Land,278.2,"25,162",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
MACPHERSON GARDEN ESTATE,"2,200,000",885.88,"2,483",Aug-21,JALAN MESRA,Resale,Land,82.3,"26,731",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,830,000","3,563.96","1,075",Aug-21,MULBERRY AVENUE,Resale,Land,331.1,"11,568",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,968,000","4,122.61",962,Aug-21,JALAN SENANG,Resale,Land,383,"10,360",-,Terrace House,1,Freehold,14,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"1,848,888",884.8,"2,090",Aug-21,JALAN SETIA,Resale,Land,82.2,"22,493",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","2,603.81","2,228",Aug-21,WATTEN CLOSE,Resale,Land,241.9,"23,977",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,938,000","4,770.6","2,502",Aug-21,BERRIMA ROAD,Resale,Land,443.2,"26,936",-,Detached House,1,Freehold,11,Core Central Region,-
KEMBANGAN ESTATE,"3,680,000","3,260.42","1,129",Aug-21,LORONG SALLEH,Resale,Land,302.9,"12,149",-,Terrace House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"4,950,000","3,102.18","1,596",Aug-21,MARIA AVENUE,Resale,Land,288.2,"17,176",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,980,000","1,931.06","1,543",Aug-21,LORONG 14 GEYLANG,Resale,Land,179.4,"16,611",-,Terrace House,1,Freehold,14,Rest of Central Region,-
KIMNAN PARK,"3,950,000","3,176.46","1,244",Aug-21,JALAN SENYUM,Resale,Land,295.1,"13,385",-,Terrace House,1,Freehold,14,Outside Central Region,-
YONG SENG ESTATE,"2,750,000","1,883.7","1,460",Aug-21,JALAN PARAS,Resale,Land,175,"15,714",-,Terrace House,1,Freehold,14,Outside Central Region,-
DUNEARN ESTATE,"12,500,000","5,079.53","2,461",Aug-21,MERRYN ROAD,New Sale,Land,471.9,"26,489",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,900,000","3,779.24","1,561",Aug-21,DYSON ROAD,Resale,Land,351.1,"16,804",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,200,000","7,129","1,571",Aug-21,BRANKSOME ROAD,Resale,Land,662.3,"16,911",-,Detached House,1,Freehold,15,Rest of Central Region,-
SENNETT ESTATE,"3,000,000","1,848.18","1,623",Aug-21,BUTTERFLY AVENUE,Resale,Land,171.7,"17,472",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SIN CHUAN GARDEN,"3,020,000","1,821.27","1,658",Aug-21,WARINGIN PARK,Resale,Land,169.2,"17,849",-,Terrace House,1,Freehold,14,Outside Central Region,-
GEYLANG CONSERVATION AREA,"2,800,000","1,405.78","1,992",Aug-21,LORONG 28 GEYLANG,Resale,Land,130.6,"21,440",-,Terrace House,1,Freehold,14,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,450,000","1,312.13","1,867",Aug-21,JALAN KEMAJUAN,Resale,Land,121.9,"20,098",-,Terrace House,1,Freehold,13,Rest of Central Region,-
FRANKEL ESTATE,"12,300,000","11,185.95","1,100",Aug-21,SIGLAP BANK,Resale,Land,"1,039.2","11,836",-,Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"2,800,000","1,582.31","1,770",Aug-21,SWAN LAKE AVENUE,Resale,Land,147,"19,048",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,950,000","3,361.6","1,770",Aug-21,PULASAN ROAD,Resale,Land,312.3,"19,052",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"1,680,000",885.88,"1,896",Aug-21,JALAN MESRA,Resale,Land,82.3,"20,413",-,Terrace House,1,Freehold,13,Rest of Central Region,-
EAST COAST PARK,"3,030,000","1,681.34","1,802",Aug-21,SECOND STREET,Resale,Land,156.2,"19,398",-,Terrace House,1,Freehold,15,Outside Central Region,-
FERNWOOD TERRACES,"3,450,000","1,956.9","1,763",Aug-21,EAST COAST AVENUE,Resale,Land,181.8,"18,977",-,Terrace House,1,Freehold,15,Outside Central Region,-
SERANGOON PARK,"5,250,000","3,515.52","1,493",Jul-21,JALAN GIRANG,Resale,Land,326.6,"16,075",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,700,000","3,089.27","1,521",Jul-21,MARTIA ROAD,Resale,Land,287,"16,376",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,300,000","2,062.38","1,600",Jul-21,CARPMAEL ROAD,Resale,Land,191.6,"17,223",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,900,000","1,566.16","2,490",Jul-21,PEGU ROAD,Resale,Land,145.5,"26,804",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,500,000","8,093.45","1,297",Jul-21,MOUNTBATTEN ROAD,Resale,Land,751.9,"13,965",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","3,900.87","1,179",Jul-21,MUGLISTON ROAD,Resale,Land,362.4,"12,693",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,880,000","1,684.57","2,303",Jul-21,LORONG J TELOK KURAU,Resale,Land,156.5,"24,792",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,430,000","2,790.03","1,588",Jul-21,TEMBELING ROAD,Resale,Land,259.2,"17,091",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"16,300,000","8,672.55","1,879",Jul-21,WALTON ROAD,Resale,Land,805.7,"20,231",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,600,000","4,787.83","1,587",Jul-21,LORONG MYDIN,Resale,Land,444.8,"17,086",-,Detached House,1,Freehold,14,Outside Central Region,-
SARINA TERRACE,"3,950,000","1,784.67","2,213",Jul-21,LORONG SARINA,Resale,Land,165.8,"23,824",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,480,000","2,175.4","2,519",Jul-21,BO SENG AVENUE,Resale,Land,202.1,"27,115",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","3,822.3","1,203",Jul-21,LORONG MYDIN,Resale,Land,355.1,"12,954",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","4,410.01","1,315",Jul-21,HAIG LANE,Resale,Land,409.7,"14,157",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
BRADDELL HEIGHTS ESTATE,"7,600,000","5,562.84","1,366",Jul-21,DUNSFOLD DRIVE,Resale,Land,516.8,"14,706",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","2,454.19","1,487",Jul-21,LORONG MARZUKI,Resale,Land,228,"16,009",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","2,547.84","1,668",Jul-21,ANGSANA AVENUE,Resale,Land,236.7,"17,955",-,Terrace House,1,Freehold,13,Rest of Central Region,-
FRANKEL ESTATE,"6,880,000","4,547.79","1,513",Jul-21,COLDSTREAM AVENUE,Resale,Land,422.5,"16,284",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,150,000","1,545.71","2,685",Jul-21,JOO CHIAT PLACE,Resale,Land,143.6,"28,900",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,800,000","1,642.59","1,705",Jul-21,NALLUR ROAD,Resale,Land,152.6,"18,349",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,460,000","4,637.13","1,609",Jul-21,LORONG MYDIN,Resale,Land,430.8,"17,317",-,Detached House,1,Freehold,14,Outside Central Region,-
KIMNAN PARK,"2,250,000","1,739.46","1,294",Jul-21,LORONG KEMBANGAN,Resale,Land,161.6,"13,923",-,Terrace House,1,Freehold,14,Outside Central Region,-
SILAHIS VILLE,"2,650,000","1,565.09","1,693",Jul-21,LORONG MELAYU,Resale,Land,145.4,"18,226",-,Terrace House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"3,788,000","1,599.53","2,368",Jul-21,ERNANI STREET,Resale,Land,148.6,"25,491",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,038,000","1,661.96","1,828",Jul-21,JOO CHIAT AVENUE,Resale,Land,154.4,"19,676",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,380,000","4,999.88","1,276",Jul-21,JALAN SELAMAT,Resale,Land,464.5,"13,735",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,680,000","3,718.96","1,527",Jul-21,CEYLON ROAD,Resale,Land,345.5,"16,440",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,650,000","3,305.62","1,407",Jul-21,JALAN TANAH PUTEH,Resale,Land,307.1,"15,142",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"3,005,000","1,703.94","1,764",Jul-21,BURNFOOT TERRACE,Resale,Land,158.3,"18,983",-,Terrace House,1,Freehold,15,Outside Central Region,-
RAFFLES PARK,"19,380,000","9,874.89","1,963",Jul-21,CASSIA DRIVE,Resale,Land,917.4,"21,125",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","2,956.87","1,962",Jul-21,UPPER EAST COAST ROAD,Resale,Land,274.7,"21,114",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,988,888","4,730.78","1,477",Jul-21,LYNWOOD GROVE,Resale,Land,439.5,"15,902",-,Detached House,1,Freehold,13,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"2,160,000","1,031.19","2,095",Jul-21,JALAN KEMAJUAN,Resale,Land,95.8,"22,547",-,Terrace House,1,Freehold,13,Rest of Central Region,-
CASA SERENO,"3,300,000","3,125.87","1,056",Jul-21,LENGKONG TUJOH,Resale,Land,290.4,"11,364",-,Terrace House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"3,760,000","2,931.04","1,283",Jul-21,TAMAN SIGLAP,Resale,Land,272.3,"13,808",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"7,700,000","4,632.83","1,662",Jul-21,MUSWELL HILL,Resale,Land,430.4,"17,890",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,505,168","2,346.55","1,920",Jul-21,WOO MON CHEW ROAD,Resale,Land,218,"20,666",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,000,000","5,046.16","1,585",Jul-21,MATLOCK RISE,Resale,Land,468.8,"17,065",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,510,000","1,702.86","2,061",Jul-21,LICHI AVENUE,Resale,Land,158.2,"22,187",-,Terrace House,1,Freehold,13,Rest of Central Region,-
OPERA ESTATE,"6,700,000","2,999.71","2,234",Jul-21,AIDA STREET,New Sale,Land,278.68,"24,042",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,680,000","1,762.07","1,521",Jul-21,EVERITT ROAD,Resale,Land,163.7,"16,371",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,920,000","2,551.07","1,929",Jul-21,EAST COAST DRIVE,Resale,Land,237,"20,759",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
ENG AUN PARK,"5,500,000","2,758.81","1,994",Jul-21,JALAN NOVENA UTARA,Resale,Land,256.3,"21,459",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,100,000","2,802.95","1,106",Jul-21,JALAN SENANG,Resale,Land,260.4,"11,905",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,860,000","2,557.53","1,509",Jul-21,WOLSKEL ROAD,Resale,Land,237.6,"16,246",-,Terrace House,1,Freehold,13,Outside Central Region,-
FRANKEL ESTATE,"3,580,000","1,777.14","2,014",Jul-21,WILTON GARDENS,Resale,Land,165.1,"21,684",-,Terrace House,1,Freehold,15,Outside Central Region,-
KIMNAN PARK,"2,808,000","2,029.01","1,384",Jul-21,LORONG KEMBANGAN,Resale,Land,188.5,"14,897",-,Terrace House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"3,228,000","1,632.9","1,977",Jul-21,CARMEN TERRACE,Resale,Land,151.7,"21,279",-,Terrace House,1,Freehold,15,Outside Central Region,-
DUNEARN ESTATE,"12,600,000","5,060.16","2,490",Jul-21,MERRYN ROAD,New Sale,Land,470.1,"26,803",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"6,450,000","2,444.5","2,639",Jul-21,VANDA ROAD,Resale,Land,227.1,"28,402",-,Semi-Detached House,1,999 yrs lease commencing from 1991,11,Core Central Region,-
OPERA ESTATE,"3,260,000","1,740.54","1,873",Jul-21,JALAN BINTANG TIGA,Resale,Land,161.7,"20,161",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,050,000","1,948.28","1,565",Jul-21,ONAN ROAD,Resale,Land,181,"16,851",-,Terrace House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"3,800,000","1,717.93","2,212",Jul-21,WILTON GARDENS,Resale,Land,159.6,"23,810",-,Terrace House,1,Freehold,15,Outside Central Region,-
KEMBANGAN ESTATE,"5,000,000","2,169.81","2,304",Jul-21,JALAN DAUD,New Sale,Land,201.58,"24,804",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,548,000","2,074.22","1,711",Jul-21,PUAY HEE AVENUE,Resale,Land,192.7,"18,412",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","3,370.21","1,691",Jul-21,JALAN TANAH PUTEH,Resale,Land,313.1,"18,205",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,080,000","5,275.44",773,Jul-21,BRADDELL ROAD,Resale,Land,490.1,"8,325",-,Detached House,1,Freehold,13,Rest of Central Region,-
UNIVERSITY PARK,"3,000,000","2,766.35","1,084",Jul-21,UNIVERSITY WALK,Resale,Land,257,"11,673",-,Semi-Detached House,1,99 yrs lease commencing from 1994,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"24,500,000","17,558.24","1,395",Jul-21,SWISS CLUB LANE,Resale,Land,"1,631.2","15,020",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"6,100,000","4,011.74","1,521",Jul-21,JALAN SENANG,Resale,Land,372.7,"16,367",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,520,000","1,275.53","2,760",Jul-21,JOO CHIAT PLACE,Resale,Land,118.5,"29,705",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,738,000","2,192.63","2,161",Jul-21,LORONG SALLEH,New Sale,Land,203.7,"23,260",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,000,000","2,234.61","1,343",Jul-21,LORONG 28 GEYLANG,Resale,Land,207.6,"14,451",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,750,000","2,285.2","1,203",Jul-21,JALAN WANGI,Resale,Land,212.3,"12,953",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,850,000","2,102.21","1,356",Jul-21,LORONG 101 CHANGI,Resale,Land,195.3,"14,593",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,875,000","2,309.95","2,110",Jul-21,LORONG SALLEH,New Sale,Land,214.6,"22,717",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,080,000","3,230.28","1,573",Jul-21,TEMBELING ROAD,Resale,Land,300.1,"16,928",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,900,000","1,924.6","1,507",Jul-21,ONAN ROAD,Resale,Land,178.8,"16,219",-,Terrace House,1,Freehold,15,Rest of Central Region,-
ROSIE VIEW,"5,400,000","2,044.08","2,642",Jul-21,MOUNT ROSIE ROAD,Resale,Land,189.9,"28,436",-,Terrace House,1,Freehold,11,Core Central Region,-
THE GREENWOOD,"4,468,000","1,764.22","2,533",Jul-21,GREENWOOD AVENUE,Resale,Land,163.9,"27,261",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,830,000","1,957.97","1,956",Jul-21,LORONG SIGLAP,Resale,Land,181.9,"21,056",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,100,000","1,768.53","1,753",Jul-21,EVERITT ROAD,Resale,Land,164.3,"18,868",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,000","2,394.99","1,461",Jul-21,JALAN MELOR,Resale,Land,222.5,"15,730",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,500,000","3,196.91","2,033",Jul-21,GREENWOOD AVENUE,Resale,Land,297,"21,886",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,180,000","3,685.59","1,405",Jul-21,HAIG LANE,Resale,Land,342.4,"15,129",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"9,400,000","5,217.31","1,802",Jul-21,SIGLAP BANK,Resale,Land,484.7,"19,393",-,Detached House,1,Freehold,15,Outside Central Region,-
KIMNAN PARK,"5,150,000","3,369.13","1,529",Jul-21,TAMAN KEMBANGAN,Resale,Land,313,"16,454",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
SIGLAP PARK,"3,750,000","2,802.95","1,338",Jul-21,WOO MON CHEW ROAD,Resale,Land,260.4,"14,401",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,150,000","1,666.27","1,890",Jul-21,EVERITT ROAD,Resale,Land,154.8,"20,349",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,800,000","2,714.68","2,505",Jul-21,BOSCOMBE ROAD,New Sale,Land,252.2,"26,963",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"3,930,000","3,053.75","1,287",Jul-21,TERANG BULAN AVENUE,Resale,Land,283.7,"13,853",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,800,000","1,957.97","1,430",Jul-21,JALAN LAPANG,Resale,Land,181.9,"15,393",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,350,000","3,870.73","1,124",Jul-21,LORONG MARZUKI,Resale,Land,359.6,"12,097",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,150,000","3,390.66","1,224",Jul-21,LENGKONG LIMA,Resale,Land,315,"13,175",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"3,830,000","3,743.72","1,023",Jul-21,JALAN AWANG,Resale,Land,347.8,"11,012",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"3,520,000","2,877.22","1,223",Jul-21,MARIA AVENUE,Resale,Land,267.3,"13,169",-,Terrace House,1,Freehold,15,Outside Central Region,-
SENNETT ESTATE,"3,075,000","1,641.51","1,873",Jul-21,CHEMPAKA AVENUE,Resale,Land,152.5,"20,164",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"18,000,000","10,223.65","1,761",Jul-21,MATLOCK RISE,Resale,Land,949.8,"18,951",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"12,228,000","5,079.42","2,407",Jul-21,MERRYN ROAD,New Sale,Land,471.89,"25,913",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,939,000","2,315.34","1,701",Jul-21,JALAN KECHOT,Resale,Land,215.1,"18,312",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","2,205.54","2,040",Jun-21,SHELFORD ROAD,Resale,Land,204.9,"21,962",-,Terrace House,1,Freehold,11,Core Central Region,-
MACPHERSON GARDEN ESTATE,"2,080,000",883.72,"2,354",Jun-21,JALAN SETIA,Resale,Land,82.1,"25,335",-,Terrace House,1,Freehold,13,Rest of Central Region,-
GOLDLEAF GARDENS,"3,600,000","1,842.8","1,954",Jun-21,LORONG M TELOK KURAU,Resale,Land,171.2,"21,028",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,060,000","1,399.32","1,472",Jun-21,LORONG 36 GEYLANG,Resale,Land,130,"15,846",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,890,000","1,709.32","1,691",Jun-21,TELOK KURAU ROAD,Resale,Land,158.8,"18,199",-,Terrace House,1,Freehold,15,Outside Central Region,-
YONG SENG ESTATE,"2,700,000","1,889.08","1,429",Jun-21,JALAN SENANG,Resale,Land,175.5,"15,385",-,Terrace House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"3,700,000","1,599.53","2,313",Jun-21,ERNANI STREET,Resale,Land,148.6,"24,899",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"3,200,000","2,185.09","1,464",Jun-21,SWAN LAKE AVENUE,Resale,Land,203,"15,764",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"800,000","3,950.39",203,Jun-21,BENG WAN ROAD,Resale,Land,367,"2,180",-,Detached House,1,99 yrs lease commencing from 1949,12,Rest of Central Region,-
OPERA ESTATE,"2,688,000","1,740.54","1,544",Jun-21,METROPOLE DRIVE,Resale,Land,161.7,"16,623",-,Terrace House,1,Freehold,15,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"3,850,000","2,931.04","1,314",Jun-21,LYNWOOD GROVE,Resale,Land,272.3,"14,139",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,730,000","1,519.88","1,796",Jun-21,KARIKAL LANE,Resale,Land,141.2,"19,334",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,500,000","1,660.89","1,505",Jun-21,DAISY AVENUE,Resale,Land,154.3,"16,202",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,300,000","6,724.27","1,086",Jun-21,JALAN DAUD,Resale,Land,624.7,"11,686",-,Detached House,1,Freehold,14,Outside Central Region,-
VAUGHAN GARDEN,"3,250,000","2,768.5","1,174",Jun-21,VAUGHAN ROAD,Resale,Land,257.2,"12,636",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,888,000","4,404.63","1,110",Jun-21,LENGKONG DUA,Resale,Land,409.2,"11,945",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,400,000","2,949.34","1,492",Jun-21,JALAN KEMBOJA,Resale,Land,274,"16,058",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"1,680,000",885.88,"1,896",Jun-21,JALAN MESRA,Resale,Land,82.3,"20,413",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,930,000","3,588.72","1,095",Jun-21,SWANAGE ROAD,Resale,Land,333.4,"11,788",-,Terrace House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"7,000,000","3,870.73","1,808",Jun-21,FRANKEL AVENUE,Resale,Land,359.6,"19,466",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"7,200,000","7,918",909,Jun-21,FRANKEL AVENUE,Resale,Land,735.6,"9,788",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,500,000","2,846","1,933",Jun-21,JALAN LANA,Resale,Land,264.4,"20,802",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,888,000","3,668.37","1,605",Jun-21,PARKSTONE ROAD,Resale,Land,340.8,"17,277",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","2,430.51","1,481",Jun-21,TEMBELING ROAD,Resale,Land,225.8,"15,943",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"36,000,000","23,423.54","1,537",Jun-21,OLIVE ROAD,Resale,Land,"2,176.1","16,543",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,668,000","1,592","2,304",Jun-21,ONAN ROAD,Resale,Land,147.9,"24,801",-,Terrace House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"4,410,000","3,500.45","1,260",Jun-21,YARROW GARDENS,Resale,Land,325.2,"13,561",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,888,000","4,666.19","1,476",Jun-21,POOLE ROAD,Resale,Land,433.5,"15,889",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,200,000","2,375.61","2,189",Jun-21,GOLDHILL DRIVE,Resale,Land,220.7,"23,561",-,Terrace House,1,Freehold,11,Core Central Region,-
OPERA ESTATE,"3,880,000","2,611.35","1,486",Jun-21,JALAN BINTANG TIGA,Resale,Land,242.6,"15,993",-,Terrace House,1,Freehold,15,Outside Central Region,-
HILLCREST PARK,"5,700,000","3,149.55","1,810",Jun-21,HILLCREST ROAD,Resale,Land,292.6,"19,481",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,350,000","1,792.21","2,427",Jun-21,LORONG MARZUKI,Resale,Land,166.5,"26,126",-,Terrace House,1,Freehold,14,Outside Central Region,-
