Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MING TECK PARK,"5,380,000","2,873.99","1,872",Jul-23,SIXTH AVENUE,Resale,Land,267,"20,150",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
DUCHESS GARDEN,"10,700,000","5,803.95","1,844",Jul-23,DUCHESS AVENUE,Resale,Land,539.2,"19,844",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
BAN GUAN PARK,"8,000,000","3,588.72","2,229",Jul-23,GREENLEAF VIEW,Resale,Land,333.4,"23,995",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"6,550,000","2,783.57","2,353",Jul-23,JALAN SIANTAN,Resale,Land,258.6,"25,329",-,Terrace House,1,Freehold,10,Core Central Region,-
KING'S GARDEN,"5,700,000","2,144.19","2,658",Jul-23,KING'S ROAD,Resale,Land,199.2,"28,614",-,Terrace House,1,Freehold,10,Core Central Region,-
HENRY PARK,"9,100,000","4,324.98","2,104",Jul-23,GROVE DRIVE,Resale,Land,401.8,"22,648",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"3,920,000","2,427.28","1,615",Jul-23,KING'S DRIVE,Resale,Land,225.5,"17,384",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
KINGSVILLE,"4,775,000","2,951.49","1,618",Jul-23,KING'S DRIVE,Resale,Land,274.2,"17,414",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
OEI TIONG HAM PARK,"22,800,000","8,726.37","2,613",Jun-23,JALAN HARUM,Resale,Land,810.7,"28,124",-,Detached House,1,Freehold,10,Core Central Region,-
OAK VILLAS,"11,600,000","4,449.84","2,607",Jun-23,OAK AVENUE,Resale,Land,413.4,"28,060",-,Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"13,488,000","6,025.69","2,238",Jun-23,JALAN JELITA,Resale,Land,559.8,"24,094",-,Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
HENRY PARK,"10,900,000","5,320.65","2,049",Jun-23,GROVE DRIVE,Resale,Land,494.3,"22,051",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
BAN GUAN PARK,"7,600,000","3,588.72","2,118",Jun-23,GREENLEAF VIEW,Resale,Land,333.4,"22,795",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
VICTORIA PARK VILLAS,"5,800,000","2,351.93","2,466",Jun-23,VICTORIA PARK GROVE,Resale,Land,218.5,"26,545",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
SHAMROCK PARK,"9,000,000","3,812.61","2,361",Jun-23,NAMLY PLACE,Resale,Land,354.2,"25,409",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LUCKY PARK,"9,300,000","3,823.37","2,432",May-23,LANTANA AVENUE,Resale,Land,355.2,"26,182",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,500,000","2,152.8","1,626",May-23,HOLLAND GROVE VIEW,Resale,Land,200,"17,500",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,400,000","1,702.86","3,171",May-23,JALAN ELOK,Resale,Land,158.2,"34,134",-,Terrace House,1,Freehold,09,Core Central Region,-
BAN GUAN PARK,"7,600,000","3,643.61","2,086",May-23,GREENLEAF PLACE,Resale,Land,338.5,"22,452",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"7,600,000","3,459.55","2,197",May-23,NAMLY AVENUE,Resale,Land,321.4,"23,647",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
CHIP BEE GARDENS,"8,800,128","5,223.77","1,685",May-23,HOLLAND ROAD,Resale,Land,485.3,"18,133",-,Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"10,038,000","4,624.21","2,171",May-23,NAMLY DRIVE,Resale,Land,429.6,"23,366",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MING TECK PARK,"5,280,000","1,858.94","2,840",May-23,SIXTH AVENUE,Resale,Land,172.7,"30,573",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","5,783.5",839,May-23,SIXTH AVENUE,Resale,Land,537.3,"9,027",-,Detached House,1,99 yrs lease commencing from 1992,10,Core Central Region,-
SHAMROCK PARK,"10,880,000","4,738.31","2,296",May-23,NAMLY DRIVE,Resale,Land,440.2,"24,716",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,800,000","3,897.64","2,514",May-23,CORONATION DRIVE,Resale,Land,362.1,"27,064",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
MING TECK PARK,"4,200,000","1,988.11","2,113",Apr-23,MING TECK PARK,Resale,Land,184.7,"22,740",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
EDEN PARK,"7,200,000","3,176.46","2,267",Apr-23,FIR AVENUE,Resale,Land,295.1,"24,399",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
CHIP HOCK GARDENS,"18,500,000","8,038.56","2,301",Apr-23,JALAN HAROM SETANGKAI,Resale,Land,746.8,"24,772",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,980,000","1,528.49","1,950",Apr-23,STARLIGHT ROAD,Resale,Land,142,"20,986",-,Terrace House,1,Freehold,08,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"24,000,000","10,491.67","2,288",Apr-23,PATERSON HILL,Resale,Land,974.7,"24,623",-,Detached House,1,Freehold,09,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"14,380,000","5,758.74","2,497",Apr-23,ROBIN WALK,Resale,Land,535,"26,879",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"32,800,000","14,210.63","2,308",Apr-23,JALAN HARUM,Resale,Land,"1,320.2","24,845",-,Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"4,200,000","2,699.61","1,556",Apr-23,KING'S DRIVE,Resale,Land,250.8,"16,746",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
SHAMROCK PARK,"6,500,000","2,171.1","2,994",Apr-23,NAMLY GARDEN,Resale,Land,201.7,"32,226",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,600,000","2,250.75","1,599",Mar-23,HOLLAND GROVE VIEW,Resale,Land,209.1,"17,217",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
HOLLAND GREEN,"6,300,000","4,329.28","1,455",Mar-23,HOLLAND GREEN,Resale,Land,402.2,"15,664",-,Detached House,1,99 yrs lease commencing from 1995,10,Core Central Region,-
WOOLLERTON PARK,"24,400,000","8,645.64","2,822",Mar-23,WOOLLERTON DRIVE,Resale,Land,803.2,"30,378",-,Detached House,1,Freehold,10,Core Central Region,-
EMERALD HILL CONSERVATION AREA,"18,000,000","3,126.94","5,756",Mar-23,CAIRNHILL ROAD,Resale,Land,290.5,"61,962",-,Terrace House,1,Freehold,09,Core Central Region,-
LUCKY PARK,"6,700,000","4,513.35","1,484",Mar-23,LEMON AVENUE,Resale,Land,419.3,"15,979",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"26,000,000","12,749.96","2,039",Mar-23,SIXTH AVENUE,Resale,Land,"1,184.5","21,950",-,Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"8,550,000","4,150.6","2,060",Mar-23,GROVE DRIVE,Resale,Land,385.6,"22,173",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"4,120,000","3,188.3","1,292",Mar-23,KING'S DRIVE,Resale,Land,296.2,"13,910",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
SRI MENANTI ESTATE,"4,180,000","1,756.68","2,379",Mar-23,JERVOIS ROAD,Resale,Land,163.2,"25,613",-,Terrace House,1,Freehold,10,Core Central Region,-
EDEN PARK,"14,688,000","5,224.85","2,811",Mar-23,REDWOOD AVENUE,Resale,Land,485.4,"30,260",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"6,500,000","2,877.22","2,259",Mar-23,HOOT KIAM ROAD,Resale,Land,267.3,"24,317",-,Terrace House,1,Freehold,10,Core Central Region,-
MING TECK PARK,"6,000,000","2,657.63","2,258",Feb-23,MING TECK PARK,Resale,Land,246.9,"24,301",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
VICTORIA PARK VILLAS,"5,700,000","2,345.48","2,430",Feb-23,VICTORIA PARK GROVE,Resale,Land,217.9,"26,159",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
MING TECK PARK,"11,300,000","7,580.01","1,491",Feb-23,MING TECK PARK,Resale,Land,704.2,"16,047",-,Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,900,000","3,356.22","2,354",Feb-23,CORONATION ROAD WEST,Resale,Land,311.8,"25,337",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,855,000","3,176.46","2,473",Feb-23,PRINCE OF WALES ROAD,Resale,Land,295.1,"26,618",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"17,080,000","5,054.77","3,379",Feb-23,CORONATION ROAD,Resale,Land,469.6,"36,371",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
EDEN PARK,"10,000,000","5,506.86","1,816",Feb-23,CYPRESS AVENUE,Resale,Land,511.6,"19,547",-,Detached House,1,Freehold,10,Core Central Region,-
DUKE'S GARDEN,"9,300,000","3,778.16","2,462",Feb-23,PRINCESS OF WALES ROAD,Resale,Land,351,"26,496",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"12,800,000","5,292.66","2,418",Jan-23,LUTHERAN ROAD,Resale,Land,491.7,"26,032",-,Detached House,1,Freehold,10,Core Central Region,-
MING TECK PARK,"5,700,000","3,145.24","1,812",Jan-23,MING TECK PARK,Resale,Land,292.2,"19,507",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
BAN GUAN PARK,"8,250,000","3,589.79","2,298",Jan-23,GREENLEAF DRIVE,Resale,Land,333.5,"24,738",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
ONE TREE HILL COLLECTION,"8,388,000","2,233.53","3,755",Jan-23,JALAN ARNAP,Resale,Land,207.5,"40,424",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"11,000,000","5,224.85","2,105",Jan-23,REDWOOD AVENUE,Resale,Land,485.4,"22,662",-,Detached House,1,Freehold,10,Core Central Region,-
JERVOISVILLE,"5,800,000","2,421.9","2,395",Jan-23,JERVOIS ROAD,Resale,Land,225,"25,778",-,Terrace House,1,Freehold,10,Core Central Region,-
KIM LIN PARK,"15,050,000","4,867.48","3,092",Jan-23,JALAN KELAWAR,Resale,Land,452.2,"33,282",-,Detached House,1,Freehold,10,Core Central Region,-
MOUNT SINAI,"7,200,000","2,514.47","2,863",Jan-23,MOUNT SINAI CRESCENT,Resale,Land,233.6,"30,822",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
CHIP HOCK GARDENS,"10,500,000","3,148.47","3,335",Jan-23,JALAN HAROM SETANGKAI,Resale,Land,292.5,"35,897",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"4,750,000","3,412.19","1,392",Jan-23,KING'S DRIVE,Resale,Land,317,"14,984",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
MCMAHON PARK,"7,520,000","3,463.86","2,171",Dec-22,JALAN TENANG,Resale,Land,321.8,"23,369",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"14,050,000","5,401.38","2,601",Dec-22,DUCHESS AVENUE,Resale,Land,501.8,"27,999",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
CORONATION VILLAGE,"6,165,000","1,926.76","3,200",Dec-22,CORONATION ROAD,Resale,Land,179,"34,441",-,Terrace House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,500,000","6,601.56","1,288",Dec-22,HERTFORD ROAD,Resale,Land,613.3,"13,859",-,Detached House,1,Freehold,08,Rest of Central Region,-
MING TECK PARK,"5,880,000","2,008.56","2,927",Dec-22,MING TECK PARK,Resale,Land,186.6,"31,511",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,650,000","5,149.5","1,680",Dec-22,STEVENS DRIVE,Resale,Land,478.4,"18,081",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLLAND GROVE PARK,"7,300,000","3,537.05","2,064",Nov-22,JALAN KEBAYA,Resale,Land,328.6,"22,215",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","1,246.47","3,610",Nov-22,OWEN ROAD,Resale,Land,115.8,"38,860",-,Terrace House,1,Freehold,08,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"55,088,000","27,699","1,989",Nov-22,ASTRID HILL,Resale,Land,"2,573.3","21,408",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,150,000","1,723.32","2,988",Nov-22,JALAN ELOK,Resale,Land,160.1,"32,167",-,Terrace House,1,Freehold,09,Core Central Region,-
SHAMROCK PARK,"3,850,000","3,912.71",984,Nov-22,NAMLY DRIVE,Resale,Land,363.5,"10,591",-,Semi-Detached House,1,99 yrs lease commencing from 1992,10,Core Central Region,-
KIM LIN PARK,"9,700,000","3,090.34","3,139",Nov-22,JALAN ARNAP,Resale,Land,287.1,"33,786",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"5,020,000","1,797.59","2,793",Nov-22,NAMLY PLACE,Resale,Land,167,"30,060",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"10,168,000","4,817.97","2,110",Nov-22,JALAN AMPANG,Resale,Land,447.6,"22,717",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MING TECK PARK,"4,750,000","1,748.07","2,717",Nov-22,SIXTH AVENUE,Resale,Land,162.4,"29,249",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,680,000","1,979.5","1,859",Oct-22,DUKE'S ROAD,Resale,Land,183.9,"20,011",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,800,000","4,276.54","2,058",Oct-22,CORONATION ROAD WEST,Resale,Land,397.3,"22,150",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KING'S GARDEN,"21,000,000","11,457.2","1,833",Oct-22,KING'S ROAD,Resale,Land,"1,064.4","19,729",-,Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"7,350,000","3,215.21","2,286",Oct-22,FIR AVENUE,Resale,Land,298.7,"24,607",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"5,150,000","2,287.35","2,252",Sep-22,GROVE AVENUE,Resale,Land,212.5,"24,235",-,Terrace House,1,Freehold,10,Core Central Region,-
CHIP BEE GARDENS,"9,011,055","5,223.77","1,725",Sep-22,HOLLAND ROAD,Resale,Land,485.3,"18,568",-,Detached House,1,Freehold,10,Core Central Region,-
CHIP BEE GARDENS,"9,619,980","5,576.83","1,725",Sep-22,HOLLAND ROAD,Resale,Land,518.1,"18,568",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"47,000,000","21,740.05","2,162",Sep-22,CORNWALL GARDENS,Resale,Land,"2,019.7","23,271",-,Detached House,1,Freehold,10,Core Central Region,-
JERVOIS VILLE,"5,200,000","2,256.13","2,305",Sep-22,JERVOIS ROAD,Resale,Land,209.6,"24,809",-,Terrace House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,380,000","2,152.8","1,570",Sep-22,HOLLAND GROVE VIEW,Resale,Land,200,"16,900",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
SHAMROCK PARK,"7,880,000","3,153.85","2,499",Sep-22,NAMLY AVENUE,Resale,Land,293,"26,894",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"34,000,000","15,255.82","2,229",Sep-22,LEEDON PARK,Resale,Land,"1,417.3","23,989",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,300,000","5,132.28","2,202",Sep-22,NAMLY VIEW,Resale,Land,476.8,"23,700",-,Detached House,1,Freehold,10,Core Central Region,-
BAN GUAN PARK,"6,880,000","2,997.77","2,295",Sep-22,HOLLAND ROAD,Resale,Land,278.5,"24,704",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"6,800,000","3,225.97","2,108",Sep-22,REDWOOD AVENUE,Resale,Land,299.7,"22,689",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MING TECK PARK,"6,900,000","3,321.77","2,077",Sep-22,MING TECK PARK,Resale,Land,308.6,"22,359",-,Semi-Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"17,700,000","7,270.01","2,435",Sep-22,BUKIT TIMAH ROAD,Resale,Land,675.4,"26,207",-,Detached House,1,Freehold,10,Core Central Region,-
VICTORIA PARK VILLAS,"6,600,000","3,516.6","1,877",Sep-22,VICTORIA PARK GROVE,Resale,Land,326.7,"20,202",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
EDEN PARK,"13,168,000","6,261.42","2,103",Aug-22,MAPLE AVENUE,Resale,Land,581.7,"22,637",-,Detached House,1,Freehold,10,Core Central Region,-
KIM LIN PARK,"10,400,000","3,702.82","2,809",Aug-22,JALAN KELAWAR,Resale,Land,344,"30,233",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
BAN GUAN PARK,"8,600,000","3,877.19","2,218",Aug-22,GREENLEAF DRIVE,Resale,Land,360.2,"23,876",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GARDENS,"7,300,000","4,369.11","1,671",Aug-22,MOONBEAM TERRACE,Resale,Land,405.9,"17,985",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
ONE TREE HILL COLLECTION,"8,388,000","2,281.97","3,676",Aug-22,JALAN ARNAP,New Sale,Land,212,"39,566",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"55,500,000","27,000.42","2,056",Aug-22,BELMONT ROAD,Resale,Land,"2,508.4","22,126",-,Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"13,680,000","5,459.5","2,506",Aug-22,MOUNT SINAI ROAD,Resale,Land,507.2,"26,972",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
VICTORIA PARK VILLAS,"5,700,000","2,445.58","2,331",Aug-22,VICTORIA PARK GROVE,Resale,Land,227.2,"25,088",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
MING TECK PARK,"6,550,000","3,207.67","2,042",Aug-22,MING TECK PARK,Resale,Land,298,"21,980",-,Semi-Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
WHITE HOUSE PARK,"45,500,000","15,081.44","3,017",Aug-22,WHITE HOUSE PARK,Resale,Land,"1,401.1","32,474",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GREEN,"5,128,888","4,994.5","1,027",Aug-22,HOLLAND GREEN,Resale,Land,464,"11,054",-,Detached House,1,99 yrs lease commencing from 1995,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,238,000","3,873.96","2,127",Aug-22,CORONATION ROAD,Resale,Land,359.9,"22,890",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"15,200,000","6,070.9","2,504",Jul-22,MARGOLIOUTH ROAD,Resale,Land,564,"26,950",-,Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"3,800,000","2,485.41","1,529",Jul-22,KING'S DRIVE,Resale,Land,230.9,"16,457",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
MING TECK PARK,"13,080,000","9,213.98","1,420",Jul-22,SIXTH AVENUE,Resale,Land,856,"15,280",-,Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"5,100,000","2,008.56","2,539",Jul-22,GROVE DRIVE,Resale,Land,186.6,"27,331",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,350,000","3,597.33","1,209",Jul-22,NAMLY DRIVE,Resale,Land,334.2,"13,016",-,Semi-Detached House,1,99 yrs lease commencing from 1992,10,Core Central Region,-
DRAGON VIEW PARK,"5,890,000","2,572.6","2,290",Jul-22,JALAN MUTIARA,Resale,Land,239,"24,644",-,Terrace House,1,Freehold,10,Core Central Region,-
SELBY GARDENS,"6,438,000","3,481.08","1,849",Jul-22,LIM TAI SEE WALK,Resale,Land,323.4,"19,907",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"40,488,000","16,088.95","2,517",Jul-22,CORNWALL GARDENS,Resale,Land,"1,494.7","27,088",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE PARK,"21,500,000","9,850.14","2,183",Jul-22,HOLLAND GROVE WALK,Resale,Land,915.1,"23,495",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"21,500,000","8,902.9","2,415",Jul-22,CORONATION ROAD,Resale,Land,827.1,"25,994",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"12,188,000","3,156","3,862",Jul-22,JALAN ARNAP,Resale,Land,293.2,"41,569",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"11,000,000","3,442.33","3,196",Jul-22,JALAN TENANG,Resale,Land,319.8,"34,396",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
MOUNT SINAI,"7,500,000","2,976.25","2,520",Jul-22,MOUNT SINAI DRIVE,Resale,Land,276.5,"27,125",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
VICTORIA PARK VILLAS,"4,900,000","2,297.04","2,133",Jun-22,VICTORIA PARK GROVE,Resale,Land,213.4,"22,962",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
SHAMROCK PARK,"10,800,000","4,013.9","2,691",Jun-22,NAMLY PLACE,Resale,Land,372.9,"28,962",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"4,580,000","3,662.99","1,250",Jun-22,KING'S DRIVE,Resale,Land,340.3,"13,459",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
SHAMROCK PARK,"9,500,000","4,415.39","2,152",Jun-22,NAMLY AVENUE,Resale,Land,410.2,"23,159",-,Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"3,800,000","2,356.24","1,613",Jun-22,KING'S DRIVE,Resale,Land,218.9,"17,360",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
MCMAHON PARK,"7,880,000","3,757.71","2,097",Jun-22,JALAN JELITA,Resale,Land,349.1,"22,572",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,000,000","7,107.47","1,548",Jun-22,HOLLAND HEIGHTS,Resale,Land,660.3,"16,659",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GARDENS,"7,500,000","3,594.1","2,087",Jun-22,MOONBEAM WALK,Resale,Land,333.9,"22,462",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
HOLLAND GROVE PARK,"8,000,000","3,894.42","2,054",Jun-22,HOLLAND GROVE DRIVE,Resale,Land,361.8,"22,112",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KING'S GARDEN,"11,850,000","4,643.59","2,552",Jun-22,KING'S ROAD,Resale,Land,431.4,"27,469",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,840,000","2,466.03","1,557",Jun-22,HOLLAND GROVE VIEW,Resale,Land,229.1,"16,761",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
OEI TIONG HAM PARK,"18,180,000","8,632.73","2,106",May-22,JALAN HARUM,Resale,Land,802,"22,668",-,Detached House,1,Freehold,10,Core Central Region,-
JERVOISVILLE,"8,000,000","3,390.66","2,359",May-22,JERVOIS ROAD,Resale,Land,315,"25,397",-,Terrace House,1,Freehold,10,Core Central Region,-
HENRY PARK,"9,280,000","3,013.92","3,079",May-22,MOUNT SINAI ROAD,New Sale,Land,280,"33,143",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
KING'S GARDEN,"9,280,000","4,533.8","2,047",May-22,KING'S WALK,Resale,Land,421.2,"22,032",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
BAN GUAN PARK,"9,300,000","4,206.57","2,211",May-22,GREENLEAF VIEW,Resale,Land,390.8,"23,797",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,620,000","1,482.2","3,117",May-22,NIVEN ROAD,Resale,Land,137.7,"33,551",-,Terrace House,1,Freehold,09,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,480,000","1,719.01","3,188",May-22,STURDEE ROAD,Resale,Land,159.7,"34,314",-,Terrace House,1,Freehold,08,Rest of Central Region,-
HOLLAND GROVE,"3,150,000","2,152.8","1,463",May-22,HOLLAND GROVE VIEW,Resale,Land,200,"15,750",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
MOUNT SINAI,"8,600,000","3,525.21","2,440",May-22,MOUNT SINAI CRESCENT,Resale,Land,327.5,"26,260",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
DUCHESS GARDEN,"8,009,001","3,517.68","2,277",May-22,DUCHESS AVENUE,Resale,Land,326.8,"24,507",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"14,735,000","6,750.1","2,183",May-22,KINGSMEAD ROAD,Resale,Land,627.1,"23,497",-,Detached House,1,Freehold,10,Core Central Region,-
REGENT VILLAS,"3,980,000","2,770.65","1,436",May-22,JALAN LIM TAI SEE,Resale,Land,257.4,"15,462",-,Semi-Detached House,1,99 yrs lease commencing from 1991,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,380,000","3,117.25","2,688",May-22,CORONATION ROAD WEST,Resale,Land,289.6,"28,936",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LUCKY PARK,"9,180,000","3,991.29","2,300",May-22,LANTANA AVENUE,Resale,Land,370.8,"24,757",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,000,000","5,357.24","1,493",May-22,JALAN LIM TAI SEE,Resale,Land,497.7,"16,074",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
